"Stars","Title","Entry ID","Entry Name","Date Added","Date Modified","Source Path","Source File","Source File Index","Chirality 1","chembl_id","chembl_pref_name","Chirality 2","Chirality 3","Chirality 4","Chirality 5","Chirality 6","Chirality 7","Chirality 8","Chirality 9","Chirality 10","Chirality 11","Chirality 12","Chirality 13","Chirality 14","Chirality 15","Chirality 16","Chirality 17","Chirality 18","Chirality 19","Chirality 20","Chirality 21","Chirality 22","Chirality 23","Chirality 24","Chirality 25","Chirality 26","Chirality 27","Chirality 28","Chirality 29","Chirality 30","mmshare version","flags","Ionization Penalty","Ionization Penalty Charging","Ionization Penalty Neutral","State Penalty","Charging Adjusted Penalty","Tot Q","Tot abs Q","EZ 1","Force Field","Energy","Chiralities Consistent","Variant","job name","tautomer probability","Chemistry Notes","EZ 2","EZ 3","EZ 4","EZ 5","EZ 6","EZ 7","EZ 8","EZ 9","EZ 10","EZ 11","EZ 12","EZ 13","EZ 14","EZ 15","EZ 16","PDB TITLE","PDB ID","PDB CLASSIFICATION","PDB DEPOSITION DATE","PDB format version","PDB RESOLUTION","PDB EXPDTA","PDB EXPDTA PH","PDB REMARK 350 Biomolecule 1 Chains","PDB REMARK 350 Biomolecule 1 Transformation 1","entry id backup","prepared","assigned bond orders","added hydrogens","treated metals","created disulfur","deleted far waters","ran protassign","Potential Energy-OPLS3","RMS Derivative-OPLS3","Max Derivative-OPLS3","Stretch Energy-OPLS3","Bend Energy-OPLS3","LJ-14 Energy-OPLS3","El-14 Energy-OPLS3","Van der Waals Energy-OPLS3","Electrostatic Energy-OPLS3","Dihedral Energy-OPLS3","target temperature","ran impref","grid version","gridbox xcent","gridbox ycent","gridbox zcent","gridbox xrange","gridbox yrange","gridbox zrange","gridbox ligxrange","gridbox ligyrange","gridbox ligzrange","receptor","glide gridfile","glide lignum","glide rotatable bonds","docking score","glide ligand efficiency","glide ligand efficiency sa","glide ligand efficiency ln","glide gscore","glide lipo","glide hbond","glide metal","glide rewards","glide evdw","glide ecoul","glide erotb","glide esite","glide emodel","glide energy","glide einternal","glide confnum","glide posenum","glide eff state penalty","Mark"
,"CHEMBL4098925","2331","chembl_ligands_with_ids.143","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",609,"","CHEMBL4098925","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.6560,0.6541,0.0018,0.6729,1.327,1,1,"","OPLS3",26.988,true,"CHEMBL4098925-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",321,10,-3.013,-0.094,-0.299,-0.675,-3.686,-1.564,0.000,0.000,-0.174,-32.774,-5.679,0.603,-0.060,-40.338,-38.453,13.132,117,209,0.673,
,"CHEMBL1546228","2332","chembl_ligands_with_ids.557","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",610,"","CHEMBL1546228","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.2540,1.2540,0.0000,1.3240,2.578,-1,1,"5_8_10_6_Z","OPLS3",40.602,true,"CHEMBL1546228-2","ligprep_6",,"This compound has an imine and may undergo hydrolysis.","5_9_11_7_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1080,2,-3.011,-0.177,-0.455,-0.785,-4.335,-0.353,-0.320,0.000,-2.496,-17.704,-4.096,0.334,0.000,-28.013,-21.800,2.822,1,393,1.324,
,"CHEMBL4584525","2333","chembl_ligands_with_ids.270","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",611,"","CHEMBL4584525","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.2032,0.2032,0.0000,0.5150,0.718,-1,1,"3_2_10_11_Z","OPLS3",65.407,true,"CHEMBL4584525-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",561,3,-3.009,-0.094,-0.299,-0.674,-3.524,-0.996,-0.108,0.000,-0.691,-30.225,-3.361,0.287,0.000,-40.560,-33.586,2.845,29,164,0.515,
,"CHEMBL1811937","2334","chembl_ligands_with_ids.567","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",612,"32_R_58_40_29_81","CHEMBL1811937","None","34_S_59_33_36_82","42_S_60_44_43_92","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.1496,0.0000,1.1496,1.2109,1.211,-1,1,"48_49_50_31_Z","OPLS3",81.621,true,"CHEMBL1811937-2","ligprep_6",,"This compound has an ester and may undergo hydrolysis at high or low pH.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1098,14,-3.007,-0.049,-0.194,-0.588,-4.218,-1.665,-0.053,0.000,-0.066,-39.667,-3.518,0.089,-0.012,-50.246,-43.185,8.193,19,386,1.211,
,"CHEMBL116438","2335","chembl_ligands_with_ids.183","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",613,"","CHEMBL116438","CURCUMIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0986,0.0000,0.0986,1.4180,1.418,0,0,"5_6_7_8_E","OPLS3",42.812,true,"CHEMBL116438-4","ligprep_6",0.077,"","23_8_9_10_E","10_12_13_14_E","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",407,10,-3.004,-0.111,-0.334,-0.699,-4.422,-1.029,-0.608,0.000,-0.974,-22.609,-10.217,0.852,0.000,-38.536,-32.826,6.268,98,80,1.418,
,"CHEMBL4584525","2336","chembl_ligands_with_ids.270","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",614,"","CHEMBL4584525","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.2032,0.2032,0.0000,0.5150,0.718,-1,1,"1_2_10_11_E","OPLS3",66.971,true,"CHEMBL4584525-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",560,3,-3.000,-0.094,-0.298,-0.672,-3.515,-0.998,-0.101,0.000,-0.689,-30.213,-3.347,0.287,0.000,-40.513,-33.560,2.845,29,164,0.515,
,"CHEMBL4759473","2337","chembl_ligands_with_ids.350","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",615,"2_ANR_1_4_9_18","CHEMBL4759473","None","3_ANS_1_5_7_19","6_ANR_4_5_10_20","23_S_11_24_25_51","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.9826,0.0273,0.9553,0.4567,0.484,1,1,"","OPLS3",31.544,true,"CHEMBL4759473-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",706,12,-2.999,-0.086,-0.280,-0.658,-3.456,-0.831,-0.288,0.000,-0.197,-23.903,-9.094,0.420,0.000,-36.511,-32.997,5.873,59,190,0.457,
,"CHEMBL492104","2338","chembl_ligands_with_ids.456","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",616,"","CHEMBL492104","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1570,0.0000,0.1570,0.1461,0.146,0,0,"","OPLS3",61.551,true,"CHEMBL492104-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",883,4,-2.997,-0.094,-0.297,-0.671,-3.143,-0.854,-0.011,0.000,-0.615,-26.718,-3.499,0.197,0.000,-33.946,-30.217,3.034,31,330,0.146,
,"CHEMBL1306839","2339","chembl_ligands_with_ids.260","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",617,"","CHEMBL1306839","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.4831,1.4831,0.0000,1.5719,3.055,-1,1,"1_8_11_12_Z","OPLS3",42.430,true,"CHEMBL1306839-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",549,8,-2.994,-0.111,-0.333,-0.697,-4.566,-1.185,-0.723,0.000,-1.077,-24.732,-8.422,0.921,-0.002,-41.659,-33.154,6.190,158,225,1.572,
,"CHEMBL4075770","2340","chembl_ligands_with_ids.345","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",618,"","CHEMBL4075770","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.2497,0.0000,0.2497,0.2409,0.241,0,0,"","OPLS3",29.867,true,"CHEMBL4075770-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",694,10,-2.994,-0.094,-0.297,-0.670,-3.235,-1.063,0.000,0.000,-0.373,-31.265,-7.326,0.878,-0.014,-41.615,-38.591,8.978,266,101,0.241,
,"CHEMBL4082636","2341","chembl_ligands_with_ids.124","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",619,"","CHEMBL4082636","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1202,0.1196,0.0007,0.4710,0.591,1,1,"","OPLS3",35.937,true,"CHEMBL4082636-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",286,13,-2.987,-0.083,-0.274,-0.652,-3.458,-1.545,-0.199,0.000,-0.099,-33.852,-3.544,0.786,-0.177,-40.243,-37.396,9.763,130,90,0.471,
,"CHEMBL1489865","2342","chembl_ligands_with_ids.311","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",620,"8_S_6_9_13_35","CHEMBL1489865","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0701,0.0365,0.0336,0.0581,0.095,-1,1,"12_9_10_1_Z","OPLS3",56.452,true,"CHEMBL1489865-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",632,8,-2.983,-0.088,-0.284,-0.659,-3.041,-1.051,-0.320,0.000,-0.336,-25.736,-4.161,0.576,0.000,-35.048,-29.896,2.671,25,96,0.058,
,"CHEMBL522710","2343","chembl_ligands_with_ids.55","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",621,"","CHEMBL522710","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0202,0.0000,0.0202,1.6719,1.672,-1,1,"9_7_8_10_E","OPLS3",48.550,true,"CHEMBL522710-4","ligprep_6",0.077,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",137,7,-2.981,-0.130,-0.369,-0.721,-4.653,-1.598,-0.351,0.000,-1.487,-25.499,-6.491,1.032,0.000,-39.200,-31.989,9.162,148,225,1.672,
,"CHEMBL1540923","2344","chembl_ligands_with_ids.382","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",622,"9_S_8_10_13_35","CHEMBL1540923","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0666,0.0664,0.0002,0.1658,0.232,-1,1,"14_10_11_1_Z","OPLS3",38.213,true,"CHEMBL1540923-1","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",755,10,-2.978,-0.088,-0.284,-0.658,-3.143,-1.476,-0.320,0.000,-0.309,-29.653,-2.020,0.748,0.000,-37.070,-31.673,3.366,111,296,0.166,
,"CHEMBL3114566","2345","chembl_ligands_with_ids.509","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",623,"22_S_23_1_26_50","CHEMBL3114566","None","24_R_23_25_27_51","25_S_29_24_26_52","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7477,0.0000,0.7477,0.7742,0.774,1,1,"","OPLS3",36.309,true,"CHEMBL3114566-2","ligprep_6",,"This compound contains an acetal/aminal-like group ( X-CH(R)-Y where X, Y are N, S, or O) that may be acid/base labile, releasing an aldehyde.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",964,12,-2.977,-0.103,-0.315,-0.682,-3.751,-1.086,-0.304,0.000,-0.668,-22.544,-10.617,1.062,-0.035,-37.871,-33.161,4.307,328,283,0.774,
,"CHEMBL4061362","2346","chembl_ligands_with_ids.235","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",624,"","CHEMBL4061362","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.4107,0.411,0,0,"20_1_2_3_E","OPLS3",54.406,true,"CHEMBL4061362-2","ligprep_6",0.500,"This compound has an ester and may undergo hydrolysis at high or low pH.","4_5_6_2_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",502,6,-2.975,-0.099,-0.308,-0.676,-3.386,-1.378,-0.216,0.000,-0.906,-26.109,-1.374,0.625,0.000,-31.488,-27.483,2.697,338,277,0.411,
,"CHEMBL4075770","2347","chembl_ligands_with_ids.345","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",625,"","CHEMBL4075770","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.6331,0.6325,0.0005,0.6495,1.282,1,1,"","OPLS3",28.996,true,"CHEMBL4075770-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",695,10,-2.973,-0.093,-0.295,-0.666,-3.622,-1.348,0.000,0.000,-0.406,-30.466,-7.700,0.875,-0.065,-41.617,-38.166,9.917,295,223,0.649,
,"CHEMBL4094565","2348","chembl_ligands_with_ids.176","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",626,"","CHEMBL4094565","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.0066,0.0005,1.0061,1.0551,1.056,-2,2,"","OPLS3",38.854,true,"CHEMBL4094565-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",391,14,-2.970,-0.078,-0.263,-0.640,-4.025,-1.253,-0.360,0.000,-0.016,-26.596,-11.415,0.692,-0.046,-51.538,-38.011,4.891,17,52,1.055,
,"CHEMBL1254524","2349","chembl_ligands_with_ids.490","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",627,"","CHEMBL1254524","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0273,0.0273,0.0000,0.0253,0.053,2,4,"","OPLS3",51.900,true,"CHEMBL1254524-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",932,6,-2.961,-0.099,-0.307,-0.673,-2.986,-0.948,0.000,0.000,-0.575,-20.414,-7.292,0.686,-0.035,-30.712,-27.707,5.849,114,306,0.025,
,"CHEMBL4075563","2350","chembl_ligands_with_ids.162","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",628,"","CHEMBL4075563","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1228,0.1219,0.0009,0.4678,0.590,1,1,"","OPLS3",29.249,true,"CHEMBL4075563-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",366,12,-2.960,-0.087,-0.282,-0.654,-3.428,-1.694,0.000,0.000,-0.055,-32.803,-3.859,0.615,-0.075,-39.068,-36.662,10.006,226,25,0.468,
,"CHEMBL1290131","2351","chembl_ligands_with_ids.582","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",629,"","CHEMBL1290131","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.5575,0.0647,0.4928,1.0455,1.110,1,1,"","OPLS3",48.801,true,"CHEMBL1290131-3","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1124,4,-2.960,-0.092,-0.294,-0.663,-4.005,-1.394,0.000,0.000,-0.731,-27.593,-5.387,0.329,-0.021,-40.861,-32.980,0.438,7,98,1.046,
,"CHEMBL4749450","2352","chembl_ligands_with_ids.32","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",630,"2_ANS_1_4_9_21","CHEMBL4749450","None","3_ANR_1_5_7_23","6_ANS_4_5_10_22","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.4027,0.0000,0.4027,0.8759,0.876,0,0,"","OPLS3",10.475,true,"CHEMBL4749450-2","ligprep_6",0.437,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",63,7,-2.954,-0.128,-0.365,-0.714,-3.829,-0.659,-0.339,0.000,-1.198,-18.172,-7.142,0.350,-0.004,-30.612,-25.315,0.640,3,359,0.876,
,"CHEMBL1587683","2353","chembl_ligands_with_ids.215","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",631,"10_S_8_11_14_36","CHEMBL1587683","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,2.2015,0.0000,2.2015,1.0670,1.067,0,0,"15_11_12_2_Z","OPLS3",41.857,true,"CHEMBL1587683-2","ligprep_6",0.934,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",465,7,-2.952,-0.087,-0.281,-0.652,-4.019,-1.405,0.000,0.000,-0.340,-32.839,-6.745,0.380,0.000,-44.553,-39.584,9.251,27,183,1.067,
,"CHEMBL4082614","2354","chembl_ligands_with_ids.550","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",632,"","CHEMBL4082614","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.4107,0.411,0,0,"20_1_2_3_E","OPLS3",62.155,true,"CHEMBL4082614-2","ligprep_6",0.500,"","4_5_6_2_Z","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1067,4,-2.951,-0.095,-0.299,-0.666,-3.362,-1.556,0.000,0.000,-0.903,-25.674,-0.729,0.491,0.000,-31.635,-26.403,0.346,57,313,0.411,
,"CHEMBL116438","2355","chembl_ligands_with_ids.183","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",633,"","CHEMBL116438","CURCUMIN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0719,0.0000,0.0719,1.2331,1.233,0,0,"5_6_7_8_E","OPLS3",45.121,true,"CHEMBL116438-2","ligprep_6",0.077,"","23_8_9_10_Z","10_12_13_14_E","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",405,10,-2.951,-0.109,-0.328,-0.687,-4.184,-1.295,-0.304,0.000,-0.897,-22.867,-9.311,0.852,0.000,-38.972,-32.178,2.871,43,117,1.233,
,"CHEMBL490943","2356","chembl_ligands_with_ids.367","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",634,"","CHEMBL490943","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.9978,0.0000,0.9978,1.0377,1.038,0,0,"","OPLS3",59.744,true,"CHEMBL490943-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",732,8,-2.946,-0.084,-0.275,-0.647,-3.984,-1.387,-0.456,0.000,0.000,-31.170,-4.456,0.086,0.000,-41.089,-35.626,5.772,28,127,1.038,
,"CHEMBL1822707","2357","chembl_ligands_with_ids.44","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",635,"","CHEMBL1822707","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.7873,0.6251,0.1622,1.0867,1.712,3,3,"","OPLS3",92.394,true,"CHEMBL1822707-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",103,15,-2.946,-0.048,-0.188,-0.575,-4.033,-1.861,-0.416,0.000,1.276,-41.430,-8.042,0.259,-0.014,-55.712,-49.472,8.294,13,54,1.087,
,"CHEMBL4059548","2358","chembl_ligands_with_ids.165","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",636,"","CHEMBL4059548","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1214,0.1207,0.0008,0.4704,0.591,1,1,"","OPLS3",36.325,true,"CHEMBL4059548-2","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",374,13,-2.942,-0.075,-0.256,-0.631,-3.413,-1.548,0.000,0.000,-0.061,-36.197,-3.826,0.607,-0.027,-42.876,-40.023,10.703,162,301,0.470,
,"CHEMBL1771798","2359","chembl_ligands_with_ids.575","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",637,"","CHEMBL1771798","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1502,0.0033,0.1468,0.6204,0.624,1,1,"5_10_15_16_E","OPLS3",35.399,true,"CHEMBL1771798-2","ligprep_6",,"This compound has an imine and may undergo hydrolysis.","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",1113,5,-2.942,-0.118,-0.344,-0.697,-3.562,-0.801,-0.036,0.000,-1.098,-26.359,-5.031,0.445,0.000,-37.395,-31.391,0.861,5,309,0.620,
,"CHEMBL4103386","2360","chembl_ligands_with_ids.405","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",638,"","CHEMBL4103386","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.1192,0.1186,0.0007,0.4645,0.583,1,1,"","OPLS3",40.020,true,"CHEMBL4103386-1","ligprep_6",,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",797,13,-2.935,-0.075,-0.255,-0.629,-3.400,-1.778,0.000,0.000,-0.007,-31.426,-4.931,0.738,-0.041,-39.014,-36.357,10.379,215,339,0.465,
,"CHEMBL491936","2361","chembl_ligands_with_ids.14","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",639,"","CHEMBL491936","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,1.0727,1.0210,0.0516,1.0788,2.100,-1,1,"","OPLS3",33.810,true,"CHEMBL491936-2","ligprep_6",1.000,"","","","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",29,5,-2.934,-0.128,-0.363,-0.710,-4.013,-1.110,-0.409,0.000,-1.431,-22.386,-3.587,0.594,0.000,-32.265,-25.974,3.884,4,208,1.079,
,"CHEMBL2011806","2362","chembl_ligands_with_ids.439","2024-01-16 14:44:46","2024-01-16 14:44:46","/home/users/mnguyen/ipz/glide-dock_SP_chembl_ligands","glide-dock_SP_chembl_ligands_pv.maegz",640,"","CHEMBL2011806","None","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37011,0,0.0000,0.0000,0.0000,0.0000,0.000,0,0,"20_1_4_5_E","OPLS3",69.857,true,"CHEMBL2011806-1","ligprep_6",1.000,"This compound has an imine and may undergo hydrolysis.","8_3_7_6_E","14_5_6_7_E","","","","","","","","","","","","","","","","","","",,"",,"","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"glide-grid_test",855,3,-2.934,-0.101,-0.311,-0.672,-2.934,-0.931,0.000,0.000,-0.947,-23.602,-1.917,0.412,-0.000,-28.952,-25.519,2.101,47,105,0.000,
